vertexes,edges,density,time
58,2810,0.85,25.48966386666886
59,2908,0.85,27.10844036666913
60,3009,0.85,28.412890400003715
61,3111,0.85,29.755351466663644
62,3214,0.85,31.415054166658745
63,3320,0.85,32.90388053333496
64,3427,0.85,34.474099899993384
65,3536,0.85,36.1545069333412
66,3646,0.85,37.897552833332306
67,3758,0.85,39.59879716667274
68,3872,0.85,41.5041179333457
69,3988,0.85,43.2871319666674
70,4105,0.85,45.3898486000071
71,4224,0.85,47.09849176666315
72,4345,0.85,49.128961133355155
73,4467,0.85,51.272530566670106
74,4591,0.85,53.589533266650356
75,4717,0.85,55.82517079999055
76,4845,0.85,58.58208189998777
77,4974,0.85,61.24282080000588
78,5105,0.85,63.553145833323775
79,5237,0.85,66.08438189999788
80,5372,0.85,68.80401100000124
81,5508,0.85,71.28505839998904
82,5645,0.85,74.31909583333436
83,5785,0.85,77.10879153333583
84,5926,0.85,79.8671347666641
85,6069,0.85,82.9335707666587
86,6213,0.85,85.93167206666219
87,6359,0.85,88.6521165333382
88,6507,0.85,91.66760836666678
89,6657,0.85,95.53829033333159
90,6808,0.85,98.57556520000041
91,6961,0.85,102.30976803333078
92,7116,0.85,106.38451246666894
93,7272,0.85,111.80099436666069
94,7430,0.85,112.471320933336
95,7590,0.85,116.26180273334892
96,7752,0.85,120.14231933333501
97,7915,0.85,124.28888480000448
98,8080,0.85,128.01655286665815
99,8246,0.85,131.57101950002166
100,8415,0.85,135.8196431000124
1,0,0.9,0.0006805999949695737
2,1,0.9,0.0016875000180031445
3,5,0.9,0.004166566683731314
4,10,0.9,0.008927799990487983
5,18,0.9,0.017349966659215472
6,27,0.9,0.028780500027399587
7,37,0.9,0.04638469999918016
8,50,0.9,0.06795429996297268
9,64,0.9,0.09640156665682298
10,81,0.9,0.13316536665873477
11,99,0.9,0.17712070000470703
12,118,0.9,0.23234593332593553
13,140,0.9,0.291102766664153
14,163,0.9,0.36491523333097575
15,189,0.9,0.44272923331997543
16,216,0.9,0.5408152666783886
17,244,0.9,0.6508389333248488
18,275,0.9,0.776676299991171
19,307,0.9,0.903673633327647
20,342,0.9,1.0623680333234613
21,378,0.9,1.2310930333417975
22,415,0.9,1.4216125666659234
23,455,0.9,1.6146916999559835
24,496,0.9,1.8472666333309462
25,540,0.9,2.0885361000182456
26,585,0.9,2.343154099996051
27,631,0.9,2.628459766644179
28,680,0.9,2.95786799998344
29,730,0.9,3.2827290666621898
30,783,0.9,3.601105466661162
31,837,0.9,4.016934766665751
32,892,0.9,4.394113866639297
33,950,0.9,4.877458399990549
34,1009,0.9,5.3358457333464075
35,1071,0.9,5.812394599987177
36,1134,0.9,6.315441566691031
37,1198,0.9,6.9519486666649755
38,1265,0.9,7.521858233349121
39,1333,0.9,8.11427236670473
40,1404,0.9,8.804266666682755
41,1476,0.9,9.427199966671651
42,1549,0.9,10.214293033330554
43,1625,0.9,10.95449860001736
44,1702,0.9,11.999763933332966
45,1782,0.9,12.475739066644564
46,1863,0.9,13.300026433353196
47,1945,0.9,14.305895733324784
48,2030,0.9,15.208895833310029
49,2116,0.9,16.236806933352455
50,2205,0.9,17.19759576666699
51,2295,0.9,18.315383299985417
52,2386,0.9,19.4705319666582
53,2480,0.9,20.629451400001624
54,2575,0.9,21.84037786666219
55,2673,0.9,23.273226399995412
56,2772,0.9,24.34427629999239
57,2872,0.9,26.023270766654605
58,2975,0.9,27.21051116664815
59,3079,0.9,28.524543133289626
60,3186,0.9,30.056840233351068
61,3294,0.9,31.91199030000765
62,3403,0.9,33.43585420001697
63,3515,0.9,34.94160273333667
64,3628,0.9,36.54297210001308
65,3744,0.9,38.89699713332296
66,3861,0.9,42.30670416666271
67,3979,0.9,42.130911033336815
68,4100,0.9,43.97107366665599
69,4222,0.9,45.92624586664442
70,4347,0.9,47.879291666686186
71,4473,0.9,49.9662834999981
72,4600,0.9,52.29754026666645
73,4730,0.9,54.65089426666054
74,4861,0.9,56.87908480003898
75,4995,0.9,59.2210624666753
76,5130,0.9,61.580340166657756
77,5266,0.9,64.33501803334518
78,5405,0.9,67.14920143332772
79,5545,0.9,69.85039026668194
80,5688,0.9,72.16028056665589
81,5832,0.9,74.5785833333457
82,5977,0.9,77.16577080001723
83,6125,0.9,80.7856888000136
84,6274,0.9,83.54475266668639
85,6426,0.9,86.55959166667344
86,6579,0.9,89.50246253332352
87,6733,0.9,92.66804570000507
88,6890,0.9,96.19618739999775
89,7048,0.9,100.52777633334244
90,7209,0.9,104.07421663335299
91,7371,0.9,107.37449579999065
92,7534,0.9,110.80276793332662
93,7700,0.9,114.44134039998819
94,7867,0.9,118.47879583337242
95,8037,0.9,122.07383050000165
96,8208,0.9,126.47016943334013
97,8380,0.9,130.60895956666627
98,8555,0.9,134.67868896667218
99,8731,0.9,139.15863473332593
100,8910,0.9,143.32954153333048
1,0,0.95,0.0006693999997272234
2,1,0.95,0.0016847666605220486
3,5,0.95,0.004284799986938499
4,11,0.95,0.009369533343791167
5,19,0.95,0.017861099998602487
6,28,0.95,0.030166700056118618
7,39,0.95,0.04746263332435774
8,53,0.95,0.07104569999683008
9,68,0.95,0.10299313333537914
10,85,0.95,0.1399764000173794
11,104,0.95,0.18487513331516917
12,125,0.95,0.24023460001293037
13,148,0.95,0.30594866667949344
14,172,0.95,0.38350000002083107
15,199,0.95,0.472443033337792
16,228,0.95,0.570261166679605
17,258,0.95,0.6893819333451271
18,290,0.95,0.8145319666406673
19,324,0.95,0.9578444666506888
20,361,0.95,1.1212750333394677
21,399,0.95,1.2968694666748586
22,438,0.95,1.4875583666707826
23,480,0.95,1.7122681333376022
24,524,0.95,1.9259109999893553
25,570,0.95,2.203508466641324
26,617,0.95,2.4868624666623873
27,666,0.95,2.777105533383898
28,718,0.95,3.0837528999882124
29,771,0.95,3.4219792000233915
30,826,0.95,3.8311902666843403
31,883,0.95,4.183968133330988
32,942,0.95,4.623201333333782
33,1003,0.95,5.076788966637953
34,1065,0.95,5.576656966657841
35,1130,0.95,6.09286386666857
36,1197,0.95,6.609714033334058
37,1265,0.95,7.1773389000175785
38,1335,0.95,7.769129200012988
39,1407,0.95,8.483379200015406
40,1482,0.95,9.2240667333499
41,1558,0.95,10.016798766688831
42,1635,0.95,10.762744400009675
43,1715,0.95,11.524361033305771
44,1797,0.95,12.415620999998586
45,1881,0.95,13.300538933352376
46,1966,0.95,14.236259699987386
47,2053,0.95,15.227881999991647
48,2143,0.95,16.19190563334693
49,2234,0.95,17.24827776664218
50,2327,0.95,18.325881933318062
51,2422,0.95,19.476334666630162
52,2519,0.95,20.723893166662794
53,2618,0.95,21.975579200026612
54,2718,0.95,23.272587566665
55,2821,0.95,24.51764866668024
56,2926,0.95,26.13721933335758
57,3032,0.95,27.447420866656103
58,3140,0.95,28.955588866650334
59,3250,0.95,30.51067926669475
60,3363,0.95,32.10090420001658
61,3477,0.95,33.70974176667308
62,3592,0.95,35.55984299999485
63,3710,0.95,37.03895009998632
64,3830,0.95,38.77335959998618
65,3952,0.95,41.03200003336648
66,4075,0.95,42.79779723334892
67,4200,0.95,44.57831110000067
68,4328,0.95,46.62191103332134
69,4457,0.95,48.55137219997232
70,4588,0.95,50.97529166669119
71,4721,0.95,53.16087370000181
72,4856,0.95,55.45497779999854
73,4993,0.95,57.5673512999856
74,5131,0.95,59.810159666676554
75,5272,0.95,62.55130843332305
76,5415,0.95,65.01418616665735
77,5559,0.95,67.31414999999288
78,5705,0.95,69.95546106668371
79,5853,0.95,72.72762640000867
80,6004,0.95,75.50896126666278
81,6156,0.95,78.31846536666944
82,6309,0.95,81.36183203335652
83,6465,0.95,84.87385696669207
84,6623,0.95,87.92392346666323
85,6783,0.95,91.29881253334133
86,6944,0.95,94.40446656662971
87,7107,0.95,97.56616120000672
88,7273,0.95,101.13921950001743
89,7440,0.95,104.65982230002737
90,7609,0.95,108.30118603333479
91,7780,0.95,112.53141946669984
92,7953,0.95,116.03037496668094
93,8128,0.95,122.68157643332718
94,8304,0.95,123.2432416333495
95,8483,0.95,127.54226813334905
96,8664,0.95,131.55889020000964
97,8846,0.95,135.78944723331765
98,9030,0.95,139.88861240003038
99,9216,0.95,144.49178896669915
100,9405,0.95,149.13050273332829
1,0,1,0.0006804333679610863
2,2,1,0.0017235333340674213
3,6,1,0.004586066650820915
4,12,1,0.009545966637839834
5,20,1,0.018215199967623146
6,30,1,0.031401433337426475
7,42,1,0.05008753330457694
8,56,1,0.07427636664942838
9,72,1,0.10705009999583126
10,90,1,0.14572653330257404
11,110,1,0.19284169994383168
12,132,1,0.25037783335998637
13,156,1,0.32308326666831516
14,182,1,0.4008069666800414
15,210,1,0.4948292000411432
16,240,1,0.5969153333732417
17,272,1,0.7221290666469334
18,306,1,0.8568333333338766
19,342,1,1.0061319333317442
20,380,1,1.1789875333458137
21,420,1,1.3633680333214215
22,462,1,1.5726875333408923
23,506,1,1.799290166695755
24,552,1,2.045700066696554
25,600,1,2.315905666675159
26,650,1,2.5847166666532453
27,702,1,2.9162874333299746
28,756,1,3.2565139666454948
29,812,1,3.623049966669593
30,870,1,4.002908300011161
31,930,1,4.426266666655465
32,992,1,4.882931900003011
33,1056,1,5.356326399995244
34,1122,1,5.83994996666964
35,1190,1,6.401997300016167
36,1260,1,6.980654066683201
37,1332,1,7.588215299983858
38,1406,1,8.2861695333501
39,1482,1,8.918130633317864
40,1560,1,9.638288933350244
41,1640,1,10.39602640000036
42,1722,1,11.198136133346756
43,1806,1,12.07033613332745
44,1892,1,12.958374966668393
45,1980,1,13.932419466679372
46,2070,1,14.896120766669204
47,2162,1,15.810244566667583
48,2256,1,16.910166566678225
49,2352,1,18.0036916666495
50,2450,1,19.10541253332667
51,2550,1,20.317694333334657
52,2652,1,21.830030600009803
53,2756,1,23.132787566654162
54,2862,1,24.51654716667993
55,2970,1,25.907975099994474
56,3080,1,27.310383266664456
57,3192,1,28.753558300013538
58,3306,1,30.24773073331441
59,3422,1,32.021383366683644
60,3540,1,33.61720846670172
61,3660,1,35.36071809998399
62,3782,1,37.14676929998101
63,3906,1,38.93958890000704
64,4032,1,40.87612913331213
65,4160,1,43.12023750001117
66,4290,1,45.36370980000205
67,4422,1,47.42890556666074
68,4556,1,49.488409866664064
69,4692,1,51.664102866683
70,4830,1,53.995136066691884
71,4970,1,56.4424931666584
72,5112,1,58.90538476667189
73,5256,1,61.41615123334153
74,5402,1,63.7710820999852
75,5550,1,66.59496939998917
76,5700,1,69.33798733331666
77,5852,1,72.02713063334916
78,6006,1,77.02820006663084
79,6162,1,77.80786393337469
80,6320,1,80.91346949999358
81,6480,1,83.97171520001241
82,6642,1,86.79863903333474
83,6806,1,90.00137363332215
84,6972,1,93.31056676667988
85,7140,1,96.6001458666824
86,7310,1,100.1240430333155
87,7482,1,104.02868613334704
88,7656,1,107.17788050001975
89,7832,1,110.7110473333402
90,8010,1,114.08675143334979
91,8190,1,118.28383610001463
92,8372,1,123.94764586666345
93,8556,1,127.02452913331399
94,8742,1,133.93132226666845
95,8930,1,134.89844306664054
96,9120,1,139.0837167999886
97,9312,1,143.30559860000753
98,9506,1,148.29879170000217
99,9702,1,152.55643329998443
100,9900,1,157.1313931333331
