vertexes,density,time,probability,result
7,0.2,0.01193609999745604,0.45,0.5836518046709129
8,0.2,0.017423633335056365,0.45,0.5827004219409283
9,0.2,0.02353893331701329,0.45,0.5828092243186582
10,0.2,0.03416389999226036,0.45,0.5825
11,0.2,0.0455278333371704,0.45,0.5840579710144927
12,0.2,0.06075146667399167,0.45,0.5858024691358025
13,0.2,0.07254856665213083,0.45,0.5875255623721881
14,0.2,0.08738606666914468,0.45,0.5894308943089431
15,0.2,0.11921116667205449,0.45,0.5911111111111111
16,0.2,0.14442219999940184,0.45,0.5933734939759037
17,0.2,0.17248756667337753,0.45,0.5956087824351297
18,0.2,0.2137957666756544,0.45,0.598015873015873
19,0.2,0.2453819999990022,0.45,0.6001972386587772
20,0.2,0.28807923332957824,0.45,0.6025490196078431
21,0.2,0.3222833333362966,0.45,0.6048732943469786
22,0.2,0.3606291000020671,0.45,0.6067829457364341
23,0.2,0.4376167666691799,0.45,0.6088631984585742
24,0.2,0.5008083666780294,0.45,0.6111111111111112
25,0.2,0.5830582333298177,0.45,0.6133333333333333
26,0.2,0.6397402333315464,0.45,0.6153409090909091
27,0.2,0.728331999994225,0.45,0.6175141242937853
28,0.2,0.7931626666466703,0.45,0.6196629213483146
29,0.2,0.8811736999935723,0.45,0.6217877094972067
30,0.2,0.9647542000076706,0.45,0.6238888888888889
31,0.2,1.1060513333442639,0.45,0.6259668508287293
32,0.2,1.1962609333446987,0.45,0.628021978021978
33,0.2,1.32361389999384,0.45,0.6300546448087432
34,0.2,1.467176366656986,0.45,0.6320652173913044
35,0.2,1.5894846666734945,0.45,0.634054054054054
36,0.2,1.7459472666587317,0.45,0.636021505376344
37,0.2,1.907813866671404,0.45,0.6379679144385026
38,0.2,2.059109666671096,0.45,0.6398936170212766
39,0.2,2.2587014999923363,0.45,0.6417989417989418
40,0.2,2.3780026666827325,0.45,0.6436842105263157
41,0.2,2.5283945333436955,0.45,0.6455497382198953
42,0.2,2.7498568333385265,0.45,0.6473958333333333
43,0.2,2.9369832333334975,0.45,0.6492227979274612
44,0.2,3.1164389666817747,0.45,0.6510309278350516
45,0.2,3.3002985666636655,0.45,0.6528205128205128
46,0.2,3.5393235333269026,0.45,0.6545918367346939
47,0.2,3.7054569000133597,0.45,0.6563451776649746
48,0.2,4.008944433352705,0.45,0.658080808080808
49,0.2,4.24460143331468,0.45,0.6597989949748744
50,0.2,4.445527766658112,0.45,0.6615
1,0.25,0.0006334000052750829,0.45,0.6582089552238806
2,0.25,0.001088900004712438,0.45,0.654950495049505
3,0.25,0.0019262666758853204,0.45,0.6518883415435139
4,0.25,0.003375000005689799,0.45,0.6491830065359477
5,0.25,0.005951399998593843,0.45,0.647479674796748
6,0.25,0.010109766662935726,0.45,0.6462783171521036
7,0.25,0.01546256666718667,0.45,0.6458937198067632
8,0.25,0.021001400011755322,0.45,0.6455128205128206
9,0.25,0.028650100000504608,0.45,0.6452950558213716
10,0.25,0.04029853334183523,0.45,0.6461904761904762
11,0.25,0.05522910000384703,0.45,0.647867298578199
12,0.25,0.0764720666628212,0.45,0.64937106918239
13,0.25,0.0887388666607573,0.45,0.6507042253521127
14,0.25,0.11627923333890067,0.45,0.6523364485981309
15,0.25,0.14474446665341625,0.45,0.6537984496124031
16,0.25,0.17582096666425664,0.45,0.6554012345679012
17,0.25,0.22236383334378237,0.45,0.656989247311828
18,0.25,0.25592370000898274,0.45,0.6585626911314985
19,0.25,0.3081666666616911,0.45,0.6601217656012176
20,0.25,0.3513278333230119,0.45,0.6616666666666666
21,0.25,0.40862763333204083,0.45,0.6631975867269985
22,0.25,0.483031933337467,0.45,0.6647147147147147
23,0.25,0.5332042333558699,0.45,0.6662182361733932
24,0.25,0.6211347000051622,0.45,0.6677083333333333
25,0.25,0.6844778999948176,0.45,0.6691851851851852
26,0.25,0.779056866671605,0.45,0.6706489675516224
27,0.25,0.868412366666386,0.45,0.6720998531571218
28,0.25,0.9723389333392637,0.45,0.6735380116959064
29,0.25,1.061445833348292,0.45,0.6749636098981077
30,0.25,1.1858404666819904,0.45,0.6763768115942029
31,0.25,1.3275584333276431,0.45,0.6777777777777778
32,0.25,1.4526819666722683,0.45,0.6791666666666667
33,0.25,1.5881486000012046,0.45,0.6805436337625179
34,0.25,1.7505652333322057,0.45,0.6819088319088319
35,0.25,1.9094777333483155,0.45,0.6832624113475178
36,0.25,2.0632471666658603,0.45,0.6846045197740113
37,0.25,2.2869597666575223,0.45,0.6859353023909986
38,0.25,2.442939000009877,0.45,0.6872549019607843
39,0.25,2.6698263999984797,0.45,0.6885634588563458
40,0.25,2.93464026667228,0.45,0.6898611111111111
41,0.25,3.15697910000002,0.45,0.6911479944674965
42,0.25,3.452338933326852,0.45,0.6924242424242424
43,0.25,3.6650528333325383,0.45,0.6936899862825788
44,0.25,3.9479347333288692,0.45,0.6949453551912569
45,0.25,4.309112399998109,0.45,0.6961904761904761
46,0.25,4.578311099999155,0.45,0.6974254742547426
47,0.25,4.835336166657574,0.45,0.6986504723346829
48,0.25,5.193152733321919,0.45,0.6998655913978494
49,0.25,5.495481899989348,0.45,0.7010709504685408
50,0.25,5.765897199997501,0.45,0.7022666666666667
1,0.3,0.0006056333290871407,0.45,0.699468791500664
2,0.3,0.0011097999845333106,0.45,0.6966931216931217
3,0.3,0.002236199994361717,0.45,0.6944664031620553
4,0.3,0.0038124999984271804,0.45,0.691994750656168
5,0.3,0.007317966666657109,0.45,0.6911111111111111
6,0.3,0.010661100009201618,0.45,0.6899739583333333
7,0.3,0.018423666676881112,0.45,0.690272373540856
8,0.3,0.02519443332100006,0.45,0.6908268733850129
9,0.3,0.03625833331852846,0.45,0.6916344916344916
10,0.3,0.04976393333511927,0.45,0.6924358974358974
11,0.3,0.06312363334094091,0.45,0.6929757343550447
12,0.3,0.08672089999208765,0.45,0.694147582697201
13,0.3,0.11238760000651382,0.45,0.6953105196451204
14,0.3,0.13668463333639616,0.45,0.6964646464646465
15,0.3,0.17268203334121304,0.45,0.6976100628930818
16,0.3,0.21932203333487146,0.45,0.6987468671679198
17,0.3,0.2583639333465726,0.45,0.6998751560549313
18,0.3,0.30789303332312556,0.45,0.7009950248756219
19,0.3,0.36723049998954593,0.45,0.7021065675340769
20,0.3,0.4223944000121567,0.45,0.7032098765432099
21,0.3,0.4827112333221824,0.45,0.7041820418204182
22,0.3,0.5679958000049131,0.45,0.7052696078431373
23,0.3,0.6535624666526019,0.45,0.7063492063492064
24,0.3,0.7252166333387322,0.45,0.7074209245742092
25,0.3,0.8293181999988519,0.45,0.7084848484848485
26,0.3,0.9376694333392758,0.45,0.7095410628019324
27,0.3,1.052433433335409,0.45,0.710589651022864
28,0.3,1.1917292000058903,0.45,0.7116306954436451
29,0.3,1.300826500009104,0.45,0.7126642771804063
30,0.3,1.4280334000015198,0.45,0.7136904761904762
31,0.3,1.574332000003172,0.45,0.7147093712930012
32,0.3,1.7629972999960348,0.45,0.7157210401891253
33,0.3,1.9238222999964212,0.45,0.7167255594817432
34,0.3,2.0954513999906035,0.45,0.7177230046948356
35,0.3,2.2934722333161517,0.45,0.7187134502923976
36,0.3,2.480898633329313,0.45,0.7196969696969697
37,0.3,2.7033166333467307,0.45,0.7206736353077816
38,0.3,2.8922098999866344,0.45,0.7216435185185185
39,0.3,3.1374138666592444,0.45,0.7226066897347174
40,0.3,3.3756055333356016,0.45,0.7235632183908046
41,0.3,3.670731999992919,0.45,0.7245131729667812
42,0.3,3.9365223333409936,0.45,0.7254566210045662
43,0.3,4.217642966659696,0.45,0.7263936291240045
44,0.3,4.494831933334353,0.45,0.7273242630385488
45,0.3,4.8731680000022,0.45,0.7282485875706215
46,0.3,5.195923633334587,0.45,0.7291666666666666
47,0.3,5.455694433339886,0.45,0.7300785634118967
48,0.3,5.828729099998024,0.45,0.7309843400447428
49,0.3,6.409602799995658,0.45,0.7318840579710145
50,0.3,6.844209700003982,0.45,0.7327777777777778
1,0.35,0.0006264666656837411,0.45,0.730343300110742
2,0.35,0.0011903333377934662,0.45,0.7280353200883002
3,0.35,0.0023249666620965095,0.45,0.725962596259626
4,0.35,0.004487499995775579,0.45,0.724561403508772
5,0.35,0.007655600018097175,0.45,0.7242622950819673
6,0.35,0.012747199984157001,0.45,0.7240740740740741
7,0.35,0.019874999994347792,0.45,0.7244299674267101
8,0.35,0.029072233329922408,0.45,0.725
9,0.35,0.04243190001034236,0.45,0.7258899676375404
10,0.35,0.06129300000263053,0.45,0.7267741935483871
11,0.35,0.07813196664680315,0.45,0.727545551982851
12,0.35,0.10245833333328846,0.45,0.7284188034188034
13,0.35,0.12947500000564105,0.45,0.7291799787007455
14,0.35,0.1653818333200737,0.45,0.7300424628450106
15,0.35,0.19919019999103207,0.45,0.7308994708994709
16,0.35,0.24987916666153373,0.45,0.7317510548523207
17,0.35,0.303573599990159,0.45,0.7325972660357518
18,0.35,0.3586472000165486,0.45,0.7334381551362683
19,0.35,0.4330528999995901,0.45,0.7342737722048067
20,0.35,0.5110236999901948,0.45,0.7351041666666667
21,0.35,0.5722763666540231,0.45,0.7359293873312565
22,0.35,0.6470207333412267,0.45,0.7367494824016563
23,0.35,0.7546708666685239,0.45,0.7375644994840042
24,0.35,0.8429388333411225,0.45,0.7383744855967078
25,0.35,0.9456125333296465,0.45,0.7391794871794872
26,0.35,1.1053222333354522,0.45,0.7399795501022495
27,0.35,1.2121180333375985,0.45,0.7407747196738023
28,0.35,1.345215133324018,0.45,0.7415650406504065
29,0.35,1.5015374666556152,0.45,0.7423505572441743
30,0.35,1.6326013666647061,0.45,0.7431313131313131
31,0.35,1.8367945000174284,0.45,0.7439073514602216
32,0.35,2.0314097333349914,0.45,0.7446787148594377
33,0.35,2.2183277000105286,0.45,0.7454454454454454
34,0.35,2.4123610000022686,0.45,0.7462075848303393
35,0.35,2.5917402999918218,0.45,0.7469651741293533
36,0.35,2.900083366663845,0.45,0.747718253968254
37,0.35,3.0643055000041386,0.45,0.7484668644906034
38,0.35,3.3155207000049813,0.45,0.7492110453648915
39,0.35,3.682430466653841,0.45,0.7499508357915438
40,0.35,4.009656933336221,0.45,0.750686274509804
41,0.35,4.311279199991229,0.45,0.7514173998044966
42,0.35,4.5980972000014235,0.45,0.7521442495126706
43,0.35,4.9174222333401,0.45,0.7528668610301263
44,0.35,5.326773533340656,0.45,0.7535852713178295
45,0.35,5.6250624999923575,0.45,0.7542995169082125
46,0.35,6.069586233343216,0.45,0.755009633911368
47,0.35,6.528143133330862,0.45,0.7557156580211335
48,0.35,6.871994366652719,0.45,0.7564176245210728
49,0.35,7.269063733349412,0.45,0.7571155682903534
50,0.35,7.693326500001755,0.45,0.7578095238095238
1,0.4,0.0006042666655048379,0.45,0.755650522317189
2,0.4,0.0012458666863797891,0.45,0.7537878787878788
3,0.4,0.0026373333298579382,0.45,0.7519357884796978
4,0.4,0.004915333325546574,0.45,0.7508474576271187
5,0.4,0.008454200004356002,0.45,0.7503286384976526
6,0.4,0.014363866667584565,0.45,0.75
7,0.4,0.021666633324457507,0.45,0.7503267973856209
8,0.4,0.033604200010965236,0.45,0.7509310986964618
9,0.4,0.047273600000607985,0.45,0.7516248839368617
10,0.4,0.06845280000788989,0.45,0.7523148148148148
11,0.4,0.08617776666142163,0.45,0.7530009233610342
12,0.4,0.11647913334703237,0.45,0.753683241252302
13,0.4,0.14824846666670055,0.45,0.7543617998163453
14,0.4,0.1859708333351288,0.45,0.75503663003663
15,0.4,0.22413479999841002,0.45,0.7557077625570776
16,0.4,0.2778126333510045,0.45,0.7563752276867031
17,0.4,0.3335417333270622,0.45,0.757039055404178
18,0.4,0.4023500000092402,0.45,0.7576992753623188
19,0.4,0.4792055666636467,0.45,0.7583559168925023
20,0.4,0.5540221999998115,0.45,0.759009009009009
21,0.4,0.6226945000056124,0.45,0.7596585804132974
22,0.4,0.7292555333378914,0.45,0.7603046594982079
23,0.4,0.8412984999987808,0.45,0.7609472743521001
24,0.4,0.9793166666516603,0.45,0.7615864527629234
25,0.4,1.12440413334222,0.45,0.7622222222222222
26,0.4,1.242368033316173,0.45,0.762854609929078
27,0.4,1.4206765333331834,0.45,0.7634836427939876
28,0.4,1.6058486333311823,0.45,0.7641093474426808
29,0.4,1.763180500006456,0.45,0.7647317502198768
30,0.4,1.9549888999942293,0.45,0.7653508771929824
31,0.4,2.1525400999962585,0.45,0.7659667541557306
32,0.4,2.3110237000082634,0.45,0.7665794066317626
33,0.4,2.561639033338755,0.45,0.7671888598781549
34,0.4,2.7845832666609263,0.45,0.7677951388888888
35,0.4,3.0096626000120827,0.45,0.7683982683982684
36,0.4,3.3167444666673873,0.45,0.7689982728842832
37,0.4,3.537324966672865,0.45,0.7695951765719208
38,0.4,3.83931810000225,0.45,0.7701890034364262
39,0.4,4.162373533339784,0.45,0.7707797772065125
40,0.4,4.4670791666703735,0.45,0.7713675213675214
41,0.4,4.795869400000659,0.45,0.7719522591645354
42,0.4,5.232690233344783,0.45,0.7725340136054422
43,0.4,5.594559733348585,0.45,0.7731128074639525
44,0.4,5.999719433331545,0.45,0.7736886632825719
45,0.4,6.387095900007959,0.45,0.7742616033755274
46,0.4,6.83468060000602,0.45,0.7748316498316499
47,0.4,7.318357033337482,0.45,0.7753988245172124
48,0.4,7.793663933326418,0.45,0.775963149078727
49,0.4,8.462693099988883,0.45,0.7765246449456976
50,0.4,9.0269277999937,0.45,0.7770833333333333
1,0.45,0.0006276333351706853,0.45,0.7751454696591854
2,0.45,0.00128749999627568,0.45,0.7733830845771145
3,0.45,0.0027456999911616244,0.45,0.772125723738627
4,0.45,0.00544993334112102,0.45,0.7713696369636963
5,0.45,0.00916949998857793,0.45,0.7710288065843621
6,0.45,0.016513833323491173,0.45,0.7711822660098522
7,0.45,0.025373600002846313,0.45,0.7717444717444717
8,0.45,0.036487566675684015,0.45,0.7723039215686275
9,0.45,0.05387783332935214,0.45,0.7728606356968215
10,0.45,0.07288049999563857,0.45,0.7734146341463415
11,0.45,0.09787080001236366,0.45,0.7739659367396594
12,0.45,0.13115130000566447,0.45,0.7745145631067961
13,0.45,0.16707639999443322,0.45,0.7750605326876513
14,0.45,0.20756656666283865,0.45,0.7756038647342995
15,0.45,0.2551957666544998,0.45,0.776144578313253
16,0.45,0.32219449998744193,0.45,0.7766826923076923
17,0.45,0.3809611333205491,0.45,0.7772182254196642
18,0.45,0.44724730000401297,0.45,0.7777511961722487
19,0.45,0.5276292000000163,0.45,0.7782816229116946
20,0.45,0.6164847666620213,0.45,0.7788095238095238
21,0.45,0.7162125000036212,0.45,0.7793349168646081
22,0.45,0.8263902999904834,0.45,0.7798578199052133
23,0.45,0.945081799992901,0.45,0.7803782505910165
24,0.45,1.0688598000001548,0.45,0.7808962264150944
25,0.45,1.2173624000107945,0.45,0.7814117647058824
26,0.45,1.3892653666706185,0.45,0.781924882629108
27,0.45,1.5767805333060398,0.45,0.7824355971896956
28,0.45,1.7158652333250757,0.45,0.7829439252336449
29,0.45,1.9113082666611565,0.45,0.7834498834498834
30,0.45,2.1182652333247156,0.45,0.783953488372093
31,0.45,2.3344665666741093,0.45,0.7844547563805104
32,0.45,2.579547200006497,0.45,0.7849537037037037
33,0.45,2.902730533329153,0.45,0.7854503464203233
34,0.45,3.1366515333388634,0.45,0.7859447004608295
35,0.45,4.055508400009937,0.45,0.7864367816091954
36,0.45,3.93697093333761,0.45,0.7869266055045872
37,0.45,4.294022233337576,0.45,0.7874141876430206
38,0.45,4.836720866679419,0.45,0.7878995433789955
39,0.45,5.2850180666723645,0.45,0.7883826879271071
40,0.45,5.691977666674575,0.45,0.7888636363636363
41,0.45,6.251794533322179,0.45,0.7893424036281179
42,0.45,6.509104233327889,0.45,0.7898190045248868
43,0.45,6.55186116666376,0.45,0.7902934537246049
44,0.45,6.899738966664397,0.45,0.7907657657657657
45,0.45,7.382094533325774,0.45,0.7912359550561798
46,0.45,7.855718066677279,0.45,0.7917040358744395
47,0.45,8.27082230000921,0.45,0.7921700223713647
48,0.45,8.911713800008178,0.45,0.7926339285714286
49,0.45,9.322856899996168,0.45,0.7930957683741648
50,0.45,9.998148566656559,0.45,0.7935555555555556
1,0.5,0.0006263666705308424,0.45,0.7917960088691796
2,0.5,0.0013735666546684417,0.45,0.7901917404129793
3,0.5,0.0030694333342277482,0.45,0.7891832229580574
4,0.5,0.005629233328363625,0.45,0.7886196769456681
5,0.5,0.010025000005953189,0.45,0.7886446886446886
6,0.5,0.0168124666439932,0.45,0.7889619883040936
7,0.5,0.02633059999652687,0.45,0.7892778993435449
8,0.5,0.03864300001623633,0.45,0.789665211062591
9,0.5,0.05622913332672397,0.45,0.7901234567901234
10,0.5,0.08191536666496783,0.45,0.7905797101449276
11,0.5,0.10657223333510046,0.45,0.7910339840925524
12,0.5,0.1411651000087962,0.45,0.7914862914862915
13,0.5,0.1796986000082749,0.45,0.7919366450683946
14,0.5,0.23153603333791276,0.45,0.7923850574712644
15,0.5,0.2820347000048666,0.45,0.792831541218638
16,0.5,0.33853753333611775,0.45,0.7932761087267525
17,0.5,0.4167222000016106,0.45,0.793718772305496
18,0.5,0.4866083333430045,0.45,0.7941595441595442
19,0.5,0.5824708666712771,0.45,0.7945984363894811
20,0.5,0.6712235333376763,0.45,0.7950354609929078
21,0.5,0.7879514000061741,0.45,0.7954706298655343
22,0.5,0.9062347333345618,0.45,0.7959039548022598
23,0.5,1.0325068333410552,0.45,0.7963354474982381
24,0.5,1.1876611000009991,0.45,0.7967651195499297
25,0.5,1.3523263666608425,0.45,0.7971929824561403
26,0.5,1.5117346999924546,0.45,0.7976190476190477
27,0.5,1.6781389333270151,0.45,0.7980433263452131
28,0.5,1.8976944000011524,0.45,0.798465829846583
29,0.5,2.113604200011802,0.45,0.7988865692414753
30,0.5,2.3130832999981976,0.45,0.7993055555555556
31,0.5,2.5658556333307083,0.45,0.7997227997227997
32,0.5,2.867155533344127,0.45,0.8001383125864454
33,0.5,3.104827766658976,0.45,0.800552104899931
34,0.5,3.430458399990736,0.45,0.8009641873278237
35,0.5,3.7345555666699206,0.45,0.8013745704467354
36,0.5,4.064794433327279,0.45,0.8017832647462277
37,0.5,4.390406866658243,0.45,0.8021902806297057
38,0.5,4.7929250000114125,0.45,0.8025956284153005
39,0.5,5.159525099994274,0.45,0.8029993183367417
40,0.5,5.806441733329848,0.45,0.8034013605442177
41,0.5,6.145934933325255,0.45,0.8038017651052274
42,0.5,6.619080466672737,0.45,0.80420054200542
43,0.5,7.111583200003224,0.45,0.8045977011494253
44,0.5,7.741656999993059,0.45,0.8049932523616734
45,0.5,8.24958880000016,0.45,0.8053872053872054
46,0.5,8.897041633357125,0.45,0.8057795698924731
47,0.5,9.570613933347735,0.45,0.8061703554661301
48,0.5,10.20811660000239,0.45,0.8065595716198126
49,0.5,10.797184733337417,0.45,0.8069472277889111
50,0.5,11.505072333337315,0.45,0.8073333333333333
1,0.55,0.0006194666677098818,0.45,0.8057218895542249
2,0.55,0.001424900009775835,0.45,0.8043824701195219
3,0.55,0.0027485333248478128,0.45,0.8033797216699802
4,0.55,0.005830633328211358,0.45,0.8028439153439153
5,0.55,0.011123466648162625,0.45,0.8031023102310231
6,0.55,0.019182033334648924,0.45,0.803425559947299
7,0.55,0.02974863333141305,0.45,0.8038132807363576
8,0.55,0.0458430666753884,0.45,0.8040682414698163
9,0.55,0.06843613333558096,0.45,0.80445317616241
10,0.55,0.09362773332289483,0.45,0.8048366013071896
11,0.55,0.11796526667543124,0.45,0.8051532941943901
12,0.55,0.15493043332905168,0.45,0.8055338541666667
13,0.55,0.20074173332886858,0.45,0.805912930474334
14,0.55,0.254866700004186,0.45,0.8062905317769131
15,0.55,0.3074570000042816,0.45,0.8066666666666666
16,0.55,0.38413883333608584,0.45,0.8070413436692506
17,0.55,0.45972366666546804,0.45,0.8074145712443584
18,0.55,0.5322694666726117,0.45,0.8077863577863578
19,0.55,0.6300876666652281,0.45,0.8081567116249198
20,0.55,0.7309389999856345,0.45,0.8085256410256411
21,0.55,0.8708970666665058,0.45,0.808893154190659
22,0.55,0.9967679999855742,0.45,0.8092592592592592
23,0.55,1.1340001666705273,0.45,0.8096239643084767
24,0.55,1.3120582333347859,0.45,0.8099872773536896
25,0.55,1.471633366683515,0.45,0.8103492063492064
26,0.55,1.6721166333430422,0.45,0.8107097591888467
27,0.55,1.8420764666795246,0.45,0.8110689437065148
28,0.55,2.094512433325235,0.45,0.8114267676767677
29,0.55,2.286177733325682,0.45,0.811783238815375
30,0.55,2.53571663333787,0.45,0.8121383647798742
31,0.55,2.8329846666565572,0.45,0.8124921531701192
32,0.55,3.1081416333487746,0.45,0.812844611528822
33,0.55,3.3984096666737664,0.45,0.8131957473420888
34,0.55,3.7584971999838976,0.45,0.81354556803995
35,0.55,4.108699900014774,0.45,0.8138940809968848
36,0.55,4.480726366667416,0.45,0.8142412935323383
37,0.55,4.844116699996448,0.45,0.8145872129112353
38,0.55,5.270304166670788,0.45,0.8149318463444858
39,0.55,5.679887433332927,0.45,0.8152752009894867
40,0.55,6.10678046667014,0.45,0.8156172839506173
41,0.55,6.632802766675165,0.45,0.8159581022797289
42,0.55,7.12350006667369,0.45,0.8162976629766298
43,0.55,7.679236133329444,0.45,0.8166359729895641
44,0.55,8.195143099991734,0.45,0.8169730392156863
45,0.55,8.831370900001426,0.45,0.8173088685015291
46,0.55,9.324484666649369,0.45,0.8176434676434676
47,0.55,10.074040300010742,0.45,0.8179768433881779
48,0.55,10.591700133325807,0.45,0.81830900243309
49,0.55,11.439869399987401,0.45,0.8186399514268367
50,0.55,12.279865299990433,0.45,0.818969696969697
1,0.6,0.0006263666705308424,0.45,0.8174833635813672
2,0.6,0.0016221333301776515,0.45,0.816304347826087
3,0.6,0.003088899980715117,0.45,0.8157323688969259
4,0.6,0.005870733339937336,0.45,0.8154031287605294
5,0.6,0.011990333325684333,0.45,0.8155555555555556
6,0.6,0.0192249999751463,0.45,0.8158273381294964
7,0.6,0.032295799996973074,0.45,0.8161579892280072
8,0.6,0.04905560000452169,0.45,0.8164874551971326
9,0.6,0.06777916666654467,0.45,0.8168157423971377
10,0.6,0.0964374999928926,0.45,0.8171428571428572
11,0.6,0.13094849999788494,0.45,0.8174688057040999
12,0.6,0.16739446667391653,0.45,0.8177935943060498
13,0.6,0.22021520000331898,0.45,0.8181172291296626
14,0.6,0.2758777999967303,0.45,0.8184397163120567
15,0.6,0.3355875666670727,0.45,0.8187610619469027
16,0.6,0.41405693334581883,0.45,0.8190812720848056
17,0.6,0.5038527666746025,0.45,0.819400352733686
18,0.6,0.6105903666745386,0.45,0.819718309859155
19,0.6,0.7249707999979668,0.45,0.8200351493848858
20,0.6,0.832443033338374,0.45,0.8203508771929825
21,0.6,0.9950473000041408,0.45,0.8206654991243433
22,0.6,1.1359651999972205,0.45,0.820979020979021
23,0.6,1.2563013000014205,0.45,0.8212914485165794
24,0.6,1.43487493333699,0.45,0.821602787456446
25,0.6,1.6189946000016182,0.45,0.8219130434782609
26,0.6,1.8219360666572963,0.45,0.8222222222222222
27,0.6,2.0273486333167057,0.45,0.822530329289428
28,0.6,2.2584793333256434,0.45,0.8228373702422145
29,0.6,2.49957919999891,0.45,0.8231433506044905
30,0.6,2.809620799988958,0.45,0.8234482758620689
31,0.6,3.0868181000035597,0.45,0.8237521514629949
32,0.6,3.423049933318604,0.45,0.8240549828178694
33,0.6,3.709422166677238,0.45,0.8243567753001715
34,0.6,4.099102766667784,0.45,0.8246575342465754
35,0.6,4.415562466662474,0.45,0.824957264957265
36,0.6,4.864271999989948,0.45,0.8252559726962457
37,0.6,5.246745866664544,0.45,0.8255536626916524
38,0.6,5.714352766661553,0.45,0.8258503401360544
39,0.6,6.17497353333268,0.45,0.8261460101867573
40,0.6,6.6210762666742085,0.45,0.8264406779661017
41,0.6,7.254499999983939,0.45,0.8267343485617598
42,0.6,7.683169466671795,0.45,0.827027027027027
43,0.6,8.324914000009661,0.45,0.827318718381113
44,0.6,8.949277633333471,0.45,0.8276094276094276
45,0.6,9.505752666674047,0.45,0.8278991596638655
46,0.6,10.207165233324153,0.45,0.8281879194630872
47,0.6,10.928798533329124,0.45,0.8284757118927973
48,0.6,11.60260556667557,0.45,0.82876254180602
49,0.6,12.352704166661018,0.45,0.8290484140233723
50,0.6,13.146711166666591,0.45,0.8293333333333334
1,0.65,0.0006317999880896726,0.45,0.8279534109816972
2,0.65,0.0014707999980601016,0.45,0.8270210409745293
3,0.65,0.003473599989926394,0.45,0.8260364842454395
4,0.65,0.006501500001832028,0.45,0.8260485651214128
5,0.65,0.011902766675575549,0.45,0.8261707988980717
6,0.65,0.02122506665500623,0.45,0.8264576457645765
7,0.65,0.03427643333679953,0.45,0.8267435475013729
8,0.65,0.05176533332663288,0.45,0.8270285087719298
9,0.65,0.07149316666451948,0.45,0.8273125342090859
10,0.65,0.10060140000784183,0.45,0.8275956284153005
11,0.65,0.13857223332252033,0.45,0.8278777959629023
12,0.65,0.18286520000477444,0.45,0.8281590413943355
13,0.65,0.23374583333861665,0.45,0.8284393692224035
14,0.65,0.2885652666691385,0.45,0.8287187839305103
15,0.65,0.3575818666642287,0.45,0.8289972899728997
16,0.65,0.4389694666807979,0.45,0.8292748917748918
17,0.65,0.5234485666543757,0.45,0.8295515937331173
18,0.65,0.6274791000085619,0.45,0.8298274002157497
19,0.65,0.7444999666707494,0.45,0.8301023155627356
20,0.65,0.8712208333273944,0.45,0.8303763440860215
21,0.65,1.0198263666741998,0.45,0.83064949006978
22,0.65,1.1807042666760026,0.45,0.8309217577706324
23,0.65,1.3513251333354976,0.45,0.8311931514178705
24,0.65,1.5284375666548538,0.45,0.8314636752136753
25,0.65,1.7542555333269167,0.45,0.8317333333333333
26,0.65,1.991713899989615,0.45,0.8320021299254526
27,0.65,2.2627929666668933,0.45,0.8322700691121744
28,0.65,2.5278098333349894,0.45,0.8325371549893843
29,0.65,2.809298600004695,0.45,0.8328033916269211
30,0.65,3.152598599990597,0.45,0.8330687830687831
31,0.65,3.4969097666817106,0.45,0.8333333333333334
32,0.65,3.808534566663487,0.45,0.8335970464135021
33,0.65,4.1612167666926325,0.45,0.8338599262769879
34,0.65,4.496033199992174,0.45,0.8341219768664564
35,0.65,5.398756866664674,0.45,0.8343832020997375
36,0.65,5.300179133333434,0.45,0.834643605870021
37,0.65,5.694284666666742,0.45,0.8349031920460492
38,0.65,6.437648666644691,0.45,0.8351619644723093
39,0.65,6.722101366676725,0.45,0.8354199269692227
40,0.65,7.238172233348905,0.45,0.8356770833333333
41,0.65,9.577956933325519,0.45,0.8359334373374935
42,0.65,8.43365426666954,0.45,0.8361889927310489
43,0.65,8.99385696666665,0.45,0.8364437532400207
44,0.65,9.792309733340213,0.45,0.8366977225672878
45,0.65,10.473899999988134,0.45,0.8369509043927649
46,0.65,11.175860933330265,0.45,0.837203302373581
47,0.65,11.826372300007884,0.45,0.8374549201442555
48,0.65,12.958316533335315,0.45,0.8377057613168725
49,0.65,13.435898566664642,0.45,0.8379558294812532
50,0.65,14.286698566661471,0.45,0.8382051282051282
1,0.7,0.0006096333246811506,0.45,0.8369175627240143
2,0.7,0.0015069333282250834,0.45,0.8357873210633947
3,0.7,0.003322266672967089,0.45,0.8353241449719244
4,0.7,0.006334699999873313,0.45,0.8353211009174312
5,0.7,0.012824999991304745,0.45,0.8353689567430026
6,0.7,0.022920833320464833,0.45,0.8355691056910569
7,0.7,0.037061133332372265,0.45,0.8358193810248605
8,0.7,0.05542220000810024,0.45,0.8360688956433637
9,0.7,0.08155563333123912,0.45,0.8363176530096105
10,0.7,0.11234716666497964,0.45,0.8365656565656565
11,0.7,0.14811936666774272,0.45,0.8368129097327281
12,0.7,0.1980554000056145,0.45,0.8370594159113797
13,0.7,0.24928763333870543,0.45,0.8373051784816491
